Population,Latitude,Longitude,Year_start,Year_end,Temperature,Sex,Replicate_vial,Thorax_length
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,0.87
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,0.87
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,0.87
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,0.91
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,0.84
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,0.86
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,0.92
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,0.86
Pambula,-36.92,149.87,2008,2008,29,female,1,0.98
Pambula,-36.92,149.87,2008,2008,29,female,1,0.98
Pambula,-36.92,149.87,2008,2008,29,female,1,1.01
Pambula,-36.92,149.87,2008,2008,29,female,1,1.00
Pambula,-36.92,149.87,2008,2008,29,female,1,0.95
Pambula,-36.92,149.87,2008,2008,29,female,1,1.01
Pambula,-36.92,149.87,2008,2008,29,female,1,0.91
Pambula,-36.92,149.87,2008,2008,29,female,1,0.98
Pambula,-36.92,149.87,2008,2008,29,female,1,0.95
Pambula,-36.92,149.87,2008,2008,29,female,1,1.01
Pambula,-36.92,149.87,2008,2008,29,female,2,1.03
Pambula,-36.92,149.87,2008,2008,29,female,2,1.06
Pambula,-36.92,149.87,2008,2008,29,female,2,0.94
Pambula,-36.92,149.87,2008,2008,29,female,2,0.96
Pambula,-36.92,149.87,2008,2008,29,female,2,0.99
Pambula,-36.92,149.87,2008,2008,29,female,2,0.92
Pambula,-36.92,149.87,2008,2008,29,female,2,0.98
Pambula,-36.92,149.87,2008,2008,29,female,2,1.05
Pambula,-36.92,149.87,2008,2008,29,female,2,0.98
Pambula,-36.92,149.87,2008,2008,29,female,2,1.01
Pambula,-36.92,149.87,2008,2008,29,female,3,0.95
Pambula,-36.92,149.87,2008,2008,29,female,3,1.01
Pambula,-36.92,149.87,2008,2008,29,female,3,0.95
Pambula,-36.92,149.87,2008,2008,29,female,3,0.95
Pambula,-36.92,149.87,2008,2008,29,female,3,0.88
Pambula,-36.92,149.87,2008,2008,29,female,3,0.95
Pambula,-36.92,149.87,2008,2008,29,female,3,0.98
Pambula,-36.92,149.87,2008,2008,29,female,3,0.95
Pambula,-36.92,149.87,2008,2008,29,female,3,0.98
Pambula,-36.92,149.87,2008,2008,29,female,3,0.98
Pambula,-36.92,149.87,2008,2008,29,female,3,0.95
Pambula,-36.92,149.87,2008,2008,29,male,1,0.85
Pambula,-36.92,149.87,2008,2008,29,male,1,0.78
Pambula,-36.92,149.87,2008,2008,29,male,1,0.82
Pambula,-36.92,149.87,2008,2008,29,male,1,0.82
Pambula,-36.92,149.87,2008,2008,29,male,1,0.82
Pambula,-36.92,149.87,2008,2008,29,male,1,0.82
Pambula,-36.92,149.87,2008,2008,29,male,1,0.80
Pambula,-36.92,149.87,2008,2008,29,male,1,0.82
Pambula,-36.92,149.87,2008,2008,29,male,1,0.82
Pambula,-36.92,149.87,2008,2008,29,male,1,0.85
Pambula,-36.92,149.87,2008,2008,29,male,2,0.84
Pambula,-36.92,149.87,2008,2008,29,male,2,0.87
Pambula,-36.92,149.87,2008,2008,29,male,2,0.89
Pambula,-36.92,149.87,2008,2008,29,male,2,0.75
Pambula,-36.92,149.87,2008,2008,29,male,2,0.79
Pambula,-36.92,149.87,2008,2008,29,male,2,0.80
Pambula,-36.92,149.87,2008,2008,29,male,2,0.86
Pambula,-36.92,149.87,2008,2008,29,male,2,0.80
Pambula,-36.92,149.87,2008,2008,29,male,2,0.79
Pambula,-36.92,149.87,2008,2008,29,male,3,0.85
Pambula,-36.92,149.87,2008,2008,29,male,3,0.82
Pambula,-36.92,149.87,2008,2008,29,male,3,0.91
Pambula,-36.92,149.87,2008,2008,29,male,3,0.78
Pambula,-36.92,149.87,2008,2008,29,male,3,0.78
Pambula,-36.92,149.87,2008,2008,29,male,3,0.88
Pambula,-36.92,149.87,2008,2008,29,male,3,0.78
Pambula,-36.92,149.87,2008,2008,29,male,3,0.91
Pambula,-36.92,149.87,2008,2008,29,male,3,0.82
Metung,-37.88,147.85,2008,2008,29,female,1,1.00
Metung,-37.88,147.85,2008,2008,29,female,1,1.08
Metung,-37.88,147.85,2008,2008,29,female,1,1.08
Metung,-37.88,147.85,2008,2008,29,female,1,1.04
Metung,-37.88,147.85,2008,2008,29,female,1,1.04
Metung,-37.88,147.85,2008,2008,29,female,1,1.01
Metung,-37.88,147.85,2008,2008,29,female,1,1.04
Metung,-37.88,147.85,2008,2008,29,female,1,1.04
Metung,-37.88,147.85,2008,2008,29,female,1,1.01
Metung,-37.88,147.85,2008,2008,29,female,1,1.08
Metung,-37.88,147.85,2008,2008,29,female,2,0.98
Metung,-37.88,147.85,2008,2008,29,female,2,1.01
Metung,-37.88,147.85,2008,2008,29,female,2,0.98
Metung,-37.88,147.85,2008,2008,29,female,2,1.01
Metung,-37.88,147.85,2008,2008,29,female,2,1.04
Metung,-37.88,147.85,2008,2008,29,female,2,0.98
Metung,-37.88,147.85,2008,2008,29,female,2,0.98
Metung,-37.88,147.85,2008,2008,29,female,2,0.98
Metung,-37.88,147.85,2008,2008,29,female,2,1.03
Metung,-37.88,147.85,2008,2008,29,female,2,0.98
Metung,-37.88,147.85,2008,2008,29,female,3,1.05
Metung,-37.88,147.85,2008,2008,29,female,3,1.01
Metung,-37.88,147.85,2008,2008,29,female,3,1.05
Metung,-37.88,147.85,2008,2008,29,female,3,1.01
Metung,-37.88,147.85,2008,2008,29,female,3,1.03
Metung,-37.88,147.85,2008,2008,29,female,3,0.98
Metung,-37.88,147.85,2008,2008,29,female,3,0.98
Metung,-37.88,147.85,2008,2008,29,female,3,1.06
Metung,-37.88,147.85,2008,2008,29,female,3,1.03
Metung,-37.88,147.85,2008,2008,29,female,3,1.05
Metung,-37.88,147.85,2008,2008,29,male,1,0.88
Metung,-37.88,147.85,2008,2008,29,male,1,0.85
Metung,-37.88,147.85,2008,2008,29,male,1,0.88
Metung,-37.88,147.85,2008,2008,29,male,1,0.88
Metung,-37.88,147.85,2008,2008,29,male,1,0.85
Metung,-37.88,147.85,2008,2008,29,male,1,0.90
Metung,-37.88,147.85,2008,2008,29,male,1,0.87
Metung,-37.88,147.85,2008,2008,29,male,1,0.88
Metung,-37.88,147.85,2008,2008,29,male,1,0.85
Metung,-37.88,147.85,2008,2008,29,male,1,0.88
Metung,-37.88,147.85,2008,2008,29,male,2,0.87
Metung,-37.88,147.85,2008,2008,29,male,2,0.85
Metung,-37.88,147.85,2008,2008,29,male,2,0.85
Metung,-37.88,147.85,2008,2008,29,male,2,0.85
Metung,-37.88,147.85,2008,2008,29,male,2,0.85
Metung,-37.88,147.85,2008,2008,29,male,2,0.82
Metung,-37.88,147.85,2008,2008,29,male,2,0.85
Metung,-37.88,147.85,2008,2008,29,male,2,0.82
Metung,-37.88,147.85,2008,2008,29,male,2,0.82
Metung,-37.88,147.85,2008,2008,29,male,2,0.83
Metung,-37.88,147.85,2008,2008,29,male,3,0.84
Metung,-37.88,147.85,2008,2008,29,male,3,0.87
Metung,-37.88,147.85,2008,2008,29,male,3,0.84
Metung,-37.88,147.85,2008,2008,29,male,3,0.87
Metung,-37.88,147.85,2008,2008,29,male,3,0.87
Metung,-37.88,147.85,2008,2008,29,male,3,0.89
Metung,-37.88,147.85,2008,2008,29,male,3,0.87
Metung,-37.88,147.85,2008,2008,29,male,3,0.86
Metung,-37.88,147.85,2008,2008,29,male,3,0.92
Metung,-37.88,147.85,2008,2008,29,male,3,0.91
North_Tasmania,-41.23,147.32,2008,2008,29,female,1,1.08
North_Tasmania,-41.23,147.32,2008,2008,29,female,1,1.01
North_Tasmania,-41.23,147.32,2008,2008,29,female,1,1.04
North_Tasmania,-41.23,147.32,2008,2008,29,female,1,0.98
North_Tasmania,-41.23,147.32,2008,2008,29,female,1,1.01
North_Tasmania,-41.23,147.32,2008,2008,29,female,1,1.08
North_Tasmania,-41.23,147.32,2008,2008,29,female,1,0.98
North_Tasmania,-41.23,147.32,2008,2008,29,female,1,1.01
North_Tasmania,-41.23,147.32,2008,2008,29,female,1,1.01
North_Tasmania,-41.23,147.32,2008,2008,29,female,1,1.01
North_Tasmania,-41.23,147.32,2008,2008,29,female,2,1.01
North_Tasmania,-41.23,147.32,2008,2008,29,female,2,1.04
North_Tasmania,-41.23,147.32,2008,2008,29,female,2,1.04
North_Tasmania,-41.23,147.32,2008,2008,29,female,2,0.98
North_Tasmania,-41.23,147.32,2008,2008,29,female,2,1.00
North_Tasmania,-41.23,147.32,2008,2008,29,female,2,1.01
North_Tasmania,-41.23,147.32,2008,2008,29,female,2,1.03
North_Tasmania,-41.23,147.32,2008,2008,29,female,2,1.04
North_Tasmania,-41.23,147.32,2008,2008,29,female,2,1.01
North_Tasmania,-41.23,147.32,2008,2008,29,female,2,1.04
North_Tasmania,-41.23,147.32,2008,2008,29,female,3,1.05
North_Tasmania,-41.23,147.32,2008,2008,29,female,3,0.94
North_Tasmania,-41.23,147.32,2008,2008,29,female,3,1.05
North_Tasmania,-41.23,147.32,2008,2008,29,female,3,0.98
North_Tasmania,-41.23,147.32,2008,2008,29,female,3,1.05
North_Tasmania,-41.23,147.32,2008,2008,29,female,3,1.05
North_Tasmania,-41.23,147.32,2008,2008,29,female,3,1.03
North_Tasmania,-41.23,147.32,2008,2008,29,female,3,1.01
North_Tasmania,-41.23,147.32,2008,2008,29,female,3,1.03
North_Tasmania,-41.23,147.32,2008,2008,29,female,3,1.03
North_Tasmania,-41.23,147.32,2008,2008,29,male,1,0.85
North_Tasmania,-41.23,147.32,2008,2008,29,male,1,0.85
North_Tasmania,-41.23,147.32,2008,2008,29,male,1,0.82
North_Tasmania,-41.23,147.32,2008,2008,29,male,1,0.88
North_Tasmania,-41.23,147.32,2008,2008,29,male,1,0.88
North_Tasmania,-41.23,147.32,2008,2008,29,male,1,0.91
North_Tasmania,-41.23,147.32,2008,2008,29,male,1,0.85
North_Tasmania,-41.23,147.32,2008,2008,29,male,1,0.95
North_Tasmania,-41.23,147.32,2008,2008,29,male,1,0.87
North_Tasmania,-41.23,147.32,2008,2008,29,male,1,0.85
North_Tasmania,-41.23,147.32,2008,2008,29,male,2,0.88
North_Tasmania,-41.23,147.32,2008,2008,29,male,2,0.90
North_Tasmania,-41.23,147.32,2008,2008,29,male,2,0.88
North_Tasmania,-41.23,147.32,2008,2008,29,male,2,0.91
North_Tasmania,-41.23,147.32,2008,2008,29,male,2,0.88
North_Tasmania,-41.23,147.32,2008,2008,29,male,2,0.91
North_Tasmania,-41.23,147.32,2008,2008,29,male,2,0.91
North_Tasmania,-41.23,147.32,2008,2008,29,male,2,0.91
North_Tasmania,-41.23,147.32,2008,2008,29,male,2,0.88
North_Tasmania,-41.23,147.32,2008,2008,29,male,2,0.88
North_Tasmania,-41.23,147.32,2008,2008,29,male,3,0.84
North_Tasmania,-41.23,147.32,2008,2008,29,male,3,0.89
North_Tasmania,-41.23,147.32,2008,2008,29,male,3,0.91
North_Tasmania,-41.23,147.32,2008,2008,29,male,3,0.92
North_Tasmania,-41.23,147.32,2008,2008,29,male,3,0.87
North_Tasmania,-41.23,147.32,2008,2008,29,male,3,0.91
North_Tasmania,-41.23,147.32,2008,2008,29,male,3,0.87
North_Tasmania,-41.23,147.32,2008,2008,29,male,3,0.86
North_Tasmania,-41.23,147.32,2008,2008,29,male,3,0.92
North_Tasmania,-41.23,147.32,2008,2008,29,male,3,0.84
South_Tasmania,-43.15,147.12,2008,2008,29,female,1,1.04
South_Tasmania,-43.15,147.12,2008,2008,29,female,1,1.04
South_Tasmania,-43.15,147.12,2008,2008,29,female,1,0.98
South_Tasmania,-43.15,147.12,2008,2008,29,female,1,0.96
South_Tasmania,-43.15,147.12,2008,2008,29,female,1,0.98
South_Tasmania,-43.15,147.12,2008,2008,29,female,1,1.00
South_Tasmania,-43.15,147.12,2008,2008,29,female,1,0.98
South_Tasmania,-43.15,147.12,2008,2008,29,female,1,1.01
South_Tasmania,-43.15,147.12,2008,2008,29,female,1,0.98
South_Tasmania,-43.15,147.12,2008,2008,29,female,1,1.01
South_Tasmania,-43.15,147.12,2008,2008,29,female,2,0.98
South_Tasmania,-43.15,147.12,2008,2008,29,female,2,1.01
South_Tasmania,-43.15,147.12,2008,2008,29,female,2,0.95
South_Tasmania,-43.15,147.12,2008,2008,29,female,2,0.98
South_Tasmania,-43.15,147.12,2008,2008,29,female,2,1.01
South_Tasmania,-43.15,147.12,2008,2008,29,female,2,0.93
South_Tasmania,-43.15,147.12,2008,2008,29,female,2,1.01
South_Tasmania,-43.15,147.12,2008,2008,29,female,2,1.01
South_Tasmania,-43.15,147.12,2008,2008,29,female,2,0.98
South_Tasmania,-43.15,147.12,2008,2008,29,female,2,0.98
South_Tasmania,-43.15,147.12,2008,2008,29,female,3,1.01
South_Tasmania,-43.15,147.12,2008,2008,29,female,3,1.00
South_Tasmania,-43.15,147.12,2008,2008,29,female,3,1.04
South_Tasmania,-43.15,147.12,2008,2008,29,female,3,1.04
South_Tasmania,-43.15,147.12,2008,2008,29,female,3,1.01
South_Tasmania,-43.15,147.12,2008,2008,29,female,3,1.04
South_Tasmania,-43.15,147.12,2008,2008,29,female,3,1.01
South_Tasmania,-43.15,147.12,2008,2008,29,female,3,1.01
South_Tasmania,-43.15,147.12,2008,2008,29,female,3,1.01
South_Tasmania,-43.15,147.12,2008,2008,29,female,3,0.98
South_Tasmania,-43.15,147.12,2008,2008,29,male,1,0.85
South_Tasmania,-43.15,147.12,2008,2008,29,male,1,0.88
South_Tasmania,-43.15,147.12,2008,2008,29,male,1,0.88
South_Tasmania,-43.15,147.12,2008,2008,29,male,1,0.88
South_Tasmania,-43.15,147.12,2008,2008,29,male,1,0.85
South_Tasmania,-43.15,147.12,2008,2008,29,male,1,0.87
South_Tasmania,-43.15,147.12,2008,2008,29,male,1,0.90
South_Tasmania,-43.15,147.12,2008,2008,29,male,1,0.87
South_Tasmania,-43.15,147.12,2008,2008,29,male,1,0.90
South_Tasmania,-43.15,147.12,2008,2008,29,male,1,0.82
South_Tasmania,-43.15,147.12,2008,2008,29,male,2,0.88
South_Tasmania,-43.15,147.12,2008,2008,29,male,2,0.77
South_Tasmania,-43.15,147.12,2008,2008,29,male,2,0.78
South_Tasmania,-43.15,147.12,2008,2008,29,male,2,0.82
South_Tasmania,-43.15,147.12,2008,2008,29,male,2,0.85
South_Tasmania,-43.15,147.12,2008,2008,29,male,2,0.78
South_Tasmania,-43.15,147.12,2008,2008,29,male,2,0.85
South_Tasmania,-43.15,147.12,2008,2008,29,male,2,0.75
South_Tasmania,-43.15,147.12,2008,2008,29,male,2,0.91
South_Tasmania,-43.15,147.12,2008,2008,29,male,2,0.85
South_Tasmania,-43.15,147.12,2008,2008,29,male,3,0.82
South_Tasmania,-43.15,147.12,2008,2008,29,male,3,0.85
South_Tasmania,-43.15,147.12,2008,2008,29,male,3,0.85
South_Tasmania,-43.15,147.12,2008,2008,29,male,3,0.85
South_Tasmania,-43.15,147.12,2008,2008,29,male,3,0.91
South_Tasmania,-43.15,147.12,2008,2008,29,male,3,0.85
South_Tasmania,-43.15,147.12,2008,2008,29,male,3,0.88
South_Tasmania,-43.15,147.12,2008,2008,29,male,3,0.85
South_Tasmania,-43.15,147.12,2008,2008,29,male,3,0.85
South_Tasmania,-43.15,147.12,2008,2008,29,male,3,0.88
